1862,1000,100109360,0
1862,1000,100109529,0
1862,1000,100109698,0
1862,1000,100109867,0
1862,1000,100110036,0
1862,1000,100110205,0
1862,1000,100110374,0
1862,1000,100110543,0
1862,1000,100110712,0
1862,1000,100110881,0
1862,1000,100111050,0
1862,1000,100111219,0
1862,1000,100111388,0
1862,1000,100111557,0
1862,1000,100111726,0
1862,1000,100111895,0
1862,1000,100112064,0
1862,1000,100112233,0
1862,1000,100112402,0
1862,1000,100112571,0
1862,1000,100112740,0
1862,1000,100112909,0
4557,350,100113000,0
1862,1000,100113078,0
1862,1000,100113247,0
1862,1000,100113416,0
1862,1000,100113585,0
1862,1000,100113754,0
1862,1000,100113923,0
1862,1000,100114092,0
1862,1000,100114261,0
1862,1000,100114430,0
1862,1000,100114599,0
1862,1000,100114768,0
1862,1000,100114937,0
1862,1000,100115106,0
1862,1000,100115275,0
1862,1000,100115444,0
1862,1000,100115613,0
1862,1000,100115782,0
1862,1000,100115951,0
1862,1000,100116120,0
1862,1000,100116289,0
1862,1000,100116458,0
1862,1000,100116627,0
1862,1000,100116796,0
1862,1000,100116965,0
1862,1000,100117134,0
1862,1000,100117303,0
1862,1000,100117472,0
1862,1000,100117641,0
1862,1000,100117810,0
1862,1000,100117979,0
1862,1000,100118148,0
1862,1000,100118317,0
1862,1000,100118486,0
1862,1000,100118655,0
1862,1000,100118824,0
1862,1000,100118993,0
